,street,latitude,longitude,plz
927,Rennweg 60,47.550392,7.608130999999999,4052
928,St. Jakobs-Strasse 153,47.5455698,7.6030768,4052
929,Gundeldingerrain 51,47.5376704,7.591576799999999,4059
930,Rixheimerstrasse 23,47.560224,7.568973199999999,4055
931,Amerbachstrasse 49,47.5694452,7.593569,4057
932,Engelgasse 85,47.5483928,7.603648,4052
933,Markgräflerstrasse 62,47.5699185,7.594425299999998,4057
934,Markgräflerstrasse 64,47.5699273,7.594611400000001,4057
935,Glaserbergstrasse 44,47.5665017,7.568484199999999,4056
936,Hammerstrasse 174,47.5690183,7.5950871,4057
937,Gotthardstrasse 9,47.5473631,7.563833599999999,4054
938,Zürcherstrasse 99,47.5548782,7.611510699999999,4052
939,Unterer Batterieweg 21,47.5409765,7.5867704,4053
940,Unterer Batterieweg 19,47.5410852,7.587089199999999,4053
941,Röschenzerstrasse 20,47.540714,7.5874301,4053
942,Lange Gasse 6,47.5492822,7.597912,4052
943,Hirzbodenweg 116,47.5478231,7.6058514,4052
944,Realpstrasse 81,47.54763190000001,7.564857099999998,4054
945,St. Alban-Vorstadt 16,47.5545283,7.5958684,4052
946,Rittergasse 27,47.5551517,7.593784400000001,4051
947,"Unterer Rheinweg 48, 50, 52",47.5644947,7.5880047,4057
948,Bruderholzallee 169,47.53279209999999,7.594582599999999,4059
949,St. Alban-Rheinweg 120,47.5549927,7.604757799999999,4052
950,Wanderstrasse 8,47.5529756,7.5696716,4054
951,Rheingasse 84,47.55887500000001,7.593834999999999,4058
952,Solothurnerstrasse 15,47.54534899999999,7.5915076,4053
953,"St. Alban-Rheinweg 122, 124",47.5549835,7.6048641,4052
954,Bleichestrasse 3,47.5658258,7.6000648,4058
955,Ahornstrasse 29,47.5573392,7.5727635,4055
956,Aeneas Silvius-Strasse 21,47.5312299,7.592506500000001,4059
957,Bruderholzallee 24,47.5347083,7.587270699999999,4059
958,Burgfelderstrasse 187,47.5663573,7.564383,4055
959,Pruntruterstrasse 12,47.5457833,7.580602499999999,4053
960,Helfenbergstrasse 7,47.5340761,7.5897286,4059
961,Riehenring 7,47.5612837,7.601668200000001,4058
962,Kleinriehenstrasse 111,47.5691382,7.617547999999999,4058
963,Ahornstrasse 41,47.557301,7.572174,4055
964,Landskronstrasse 38,47.568501,7.5767415,4056
965,Buschweilerweg 26,47.5604959,7.5620175,4055
966,Burgunderstrasse 30,47.5532176,7.5792537,4051
967,Gotthelfstrasse 91,47.5564057,7.568377799999999,4054
968,Scherkesselweg 15,47.5458819,7.6169501,4052
969,Therwilerstrasse 38,47.5497102,7.5761939,4054
970,Glaserbergstrasse 42,47.5665475,7.568548099999999,4056
971,Höhenweg 53,47.5460091,7.5800858,4053
972,Sustenstrasse 11,47.5456404,7.5599509,4054
973,Weissensteinstrasse 2,47.5362479,7.592919299999999,4059
974,Im tiefen Boden 33,47.5304404,7.591083299999999,4059
975,Haltingerstrasse 101,47.5667248,7.5973355,4057
976,Nonnenweg 18,47.5572684,7.576943699999998,4055
977,Byfangweg 12,47.5523153,7.582351099999999,4051
978,Sevogelstrasse 97,47.54850099999999,7.6006173,4052
979,"Klingentalgraben 17, 19",47.5637426,7.589529399999999,4057
980,Sommergasse 29,47.5637543,7.5743408,4056
981,Feierabendstrasse 59,47.5530649,7.579789099999999,4051
982,Passwangstrasse 42,47.5353633,7.593553399999999,4059
983,Socinstrasse 81,47.5555689,7.576554199999999,4051
984,Flughafenstrasse 65,47.5687351,7.5694119,4056
985,"Centralbahnstrasse 13, 15",47.54752879999999,7.5909096,4051
986,Flughafenstrasse 67,47.5688874,7.5694138,4056
987,Steinenring 41,47.5512685,7.580232000000001,4051
988,Leimenstrasse 5,47.55489439999999,7.583588499999999,4051
989,Gundeldingerstrasse 95,47.5431947,7.584032599999999,4053
990,Herrengrabenweg 75,47.5534532,7.570796000000001,4054
991,Realpstrasse 20,47.5493369,7.568261799999999,4054
992,Waldenburgerstrasse 12,47.5551578,7.6087706,4052
993,Lehenmattstrasse 151,47.5517599,7.619547,4052
994,Lehenmattstrasse 153,47.5517147,7.619639899999998,4052
995,Im langen Loh 143,47.5516915,7.561572,4054
996,Passwangstrasse 57,47.5346242,7.5935647,4059
997,Beim Buremichelskopf 2,47.5329578,7.584742599999999,4059
998,Starenstrasse 4,47.5388738,7.586193199999999,4059
999,Utengasse 48,47.5593966,7.593903000000001,4058
1000,Steinenring 6,47.55259119999999,7.577369999999999,4051
1001,Davidsrain 4,47.5655091,7.576547999999999,4056
1002,Davidsrain 6,47.5654415,7.5764361,4056
1003,Davidsrain 8,47.56537360000001,7.5763236,4056
1004,"In den  Ziegelhöfen 177, 179",47.5447625,7.556575,4054
1005,"Redingstrasse 11, 13, 15, 19, 21, 23, 27, 29, 31",47.5475597,7.6196258,4052
1006,Clarastrasse 15,47.562522,7.595782000000001,4058
1007,"Riehenstrasse  62, 64, 62A",47.5619345,7.6001841,4058
1008,Bartenheimerstrasse 57,47.5587792,7.569281199999999,4055
1009,Auf dem Hummel 15,47.5315884,7.593476899999999,4059
1010,"Gellertstrasse 43A, 43B",47.5518933,7.614658700000001,4052
1011,Mittlere Strasse 2,47.5604477,7.579830599999999,4056
1012,Gundeldingerstrasse 429,47.53827099999999,7.599951,4053
1013,Schaffhauserrheinweg 5,47.5572948,7.598493899999999,4058
1014,Morgartenring 167,47.5508414,7.566020399999999,4054
1015,Fatiostrasse 29,47.5669333,7.579799100000001,4056
1016,"Hegenheimerstrasse 275, 277, 285, 287",47.5649053,7.5597155,4055
1017,In den Ziegelhöfen 167,47.5448698,7.557226099999999,4054
1018,Neubadstrasse 136,47.5472714,7.5655337,4054
1019,Hüningerstrasse 12,47.5705641,7.5743999,4056
1020,Strassburgerallee 99,47.561506,7.5693098,4055
1021,Laufenstrasse 19,47.5418983,7.599643200000001,4053
1022,Weissensteinstrasse 29,47.53533969999999,7.592850299999998,4059
1023,Davidsbodenstrasse 13,47.565136,7.5774777,4056
1024,Schlossgasse 10,47.5767527,7.5883712,4057
1025,Wasgenring 159,47.5584754,7.565007,4055
1026,Wasgenring 163,47.5582353,7.565015000000001,4055
1027,Wasserstrasse 6,47.5694606,7.579712799999999,4056
1028,"Arabienstrasse 16,",47.5318368,7.589228100000001,4059
1029,Holeestrasse 79,47.5450625,7.570416600000001,4054
1030,Wasgenring 153,47.5587818,7.5649779,4055
1031,Neuweilerstrasse 36,47.54663610000001,7.5625168,4054
1032,Grellingerstrasse 82,47.5486339,7.604884200000001,4052
1033,St. Johanns-Ring 16,47.565994,7.580135800000001,4056
1034,Lenzgasse 14,47.5682108,7.571802600000001,4056
1035,Theodorsgraben 4,47.5573857,7.5978033,4058
1036,Schaffhauserrhein- weg 1,47.5571136,7.598174900000001,4058
1037,In den Ziegelhöfen 182,47.5452844,7.556323700000001,4054
1038,"Flughafenstrasse 78, 80, 82",47.5698859,7.5697336,4056
1039,"Wasensträsschen 35, 37, 39, 41,",47.570294,7.569643799999999,4056
1040,Wanderstrasse 133,47.5517091,7.5619308,4054
1041,Matthäusstrasse 9,47.5671522,7.5916133,4057
1042,Haltingerstrasse 14,47.5654421,7.5925652,4057
1043,Römergasse 5,47.5574919,7.5990924,4058
1044,Frobenstrasse 50,47.5441429,7.585144000000001,4053
1045,Gotthelfstrasse 36,47.5539588,7.56911,4054
1046,Schützengraben 23,47.55585989999999,7.581536899999999,4051
1047,"Klingentalstrasse 1, 3",47.5633004,7.592299300000001,4057
1048,Neubadstrasse 118,47.54763,7.5665574,4054
1049,Sundgauerstrasse 5,47.56460509999999,7.5629571,4055
1050,Sundgauerstrasse 7,47.56474,7.562890999999999,4055
1051,Sundgauerstrasse 9,47.564875,7.5628381,4055
1052,Mühlenberg 3,47.5547507,7.597702399999999,4052
1053,Mühlenberg 5,47.5547791,7.5978728,4052
1054,Heuberg 12,47.5563472,7.585458099999999,4051
1055,Starenstrasse 23,47.5392411,7.5873762,4059
1056,Drosselstrasse 27,47.5381957,7.589006899999999,4059
1057,Im langen Loh 252,47.5471432,7.559673099999999,4054
1058,Bachlettenstrasse 64,47.5483722,7.5781693,4054
1059,Feldbergstrasse 57,47.5665226,7.5916248,4057
1060,Weiherweg 64,47.5535658,7.574542699999999,4054
1061,"Hüningerstrasse 6, 8",47.5703575,7.5741735,4056
1062,In den Ziegelhöfen 75,47.5455395,7.561850099999999,4054
1063,Salinenstrasse 9,47.5469184,7.6095148,4052
1064,Metzerstrasse 32,47.56473769999999,7.576821300000001,4056
1065,St. Galler-Ring 181,47.5523052,7.567923599999999,4054
1066,Hirschgässlein 38,47.5510799,7.592756899999999,4051
1067,Oetlingerstrasse 157,47.5679401,7.594299899999999,4057
1068,Riedbergstrasse 16,47.5337642,7.590424499999999,4059
1069,Spalenberg 57,47.5567552,7.584781100000001,4051
1070,Oscar Frey-Strasse 24,47.5301126,7.587164899999999,4059
1071,Oscar Frey-Strasse 20,47.53038249999999,7.587152399999999,4059
1072,Hechtweg 30,47.5509418,7.6178971,4052
1073,Falknerstrasse 7,47.5563938,7.589175699999999,4001
1074,Karl Jaspers-Allee 24,47.5471753,7.612172299999999,4052
1075,Breisacherstrasse 33,47.5649429,7.5892151,4057
1076,Feldbergstrasse 148,47.5672347,7.5971948,4057
1077,Riehenstrasse 16,47.5602143,7.5975845,4058
1078,Hirzbrunnenschanze 23,47.5672795,7.615998400000001,4058
1079,"Hirzbrunnenstrasse 22,",47.5675436,7.6138465,4058
1080,Beim goldenen Löwen 13,47.5536366,7.596875400000001,4052
1081,Strassburgerallee 68,47.562709,7.5697293,4055
1082,Oberer Batterieweg 39,47.5318737,7.5885244,4059
1083,Bannwartweg 28,47.5596469,7.601610099999999,4058
1084,Bannwartweg 22,47.5598089,7.601491,4058
1085,Peter Rot-Strasse 102,47.5622243,7.604275399999999,4058
1086,Missionsstrasse 19,47.5590559,7.578835,4055
1087,"Welschmattstrasse 1, 3",47.5634086,7.5632599,4055
1088,Eulerstrasse 27,47.55491749999999,7.581018899999999,4051
1089,Alemannengasse 10,47.5579401,7.5989876,4058
1090,Schaffhauserrheinweg 3,47.5573042,7.5982149,4058
1091,Kleinriehenstrasse 86,47.5681246,7.616174,4058
1092,Engelgasse 102,47.5483001,7.602956300000001,4052
1093,Nonnenweg 8,47.5569318,7.577242399999999,4055
1094,Colmarerstrasse 77,47.55894050000001,7.5704838,4055
1095,Breisacherstrasse 12,47.5642958,7.589856500000001,4057
1096,Benkenstrasse 79,47.5476669,7.5755043,4054
1097,Rennweg 24,47.5509171,7.605741500000001,4052
1098,Marignanostrasse 108,47.5321315,7.5837974,4059
1099,"Unterer Batterieweg 84, 86",47.5395921,7.5868438,4059
1100,Jungstrasse 44,47.5670344,7.5779789,4056
1101,Dittingerstrasse 33,47.5400216,7.5889324,4053
1102,Solothurnerstrasse 25,47.5449332,7.591265300000001,4053
1103,Austrasse 89,47.554992,7.577787999999999,4051
1104,Klybeckstrasse 74,47.5661724,7.5912119,4057
1105,Arabienstrasse 38,47.53101789999999,7.589610899999998,4059
1106,Bündnerstrasse,47.5586593,7.5682912,4055
1107,"Gellertstrasse 5, 7",47.5526693,7.6068231,4052
1108,Wanderstrasse 43,47.552371,7.5671559,4054
1109,Kohlenberggasse 24,47.5526535,7.587397999999999,4051
1110,Kannenfeldstrasse 34A,47.5634778,7.5738105,4056
1111,Schlettstadterstrasse 48,47.55835339999999,7.572043799999999,4055
1112,Birsigstrasse 129,47.55058649999999,7.5766208,4054
1113,"Breisacherstrasse 86, 88",47.5679921,7.588918099999999,4057
1114,Oberwilerstrasse 15,47.550494,7.5792542,4054
1115,Marignanostrasse 112,47.5320061,7.583372199999999,4059
1116,Marignanostrasse,47.53382999999999,7.585059999999999,4059
1117,Benkenstrasse 75,47.547746,7.575324999999999,4054
1118,Benkenstrasse 87,47.54753729999999,7.575380300000001,4054
1119,Pruntruterstrasse 19,47.5456346,7.5811227,4053
1120,Rebgasse 10,47.5611509,7.593469600000001,4058
1121,Luzernerring 115,47.5665179,7.565579400000001,4056
1122,Rheinsprung 20,47.5581697,7.5899135,4051
1123,Aescherstrasse 29,47.5486019,7.574012000000001,4054
1124,Entenweidstrasse 18,47.5664455,7.5739908,4056
1125,Elsässerstrasse 99,47.5713794,7.5771131,4056
1126,"Barfüsserplatz 20, 23",47.5549917,7.5890042,4051
1127,Barfüsserplatz 21,47.5549869,7.589107399999999,4051
1128,Wasgenring 165,47.5581344,7.565047099999999,4055
1129,Im langen Loh 51,47.5548914,7.5633729,4054
1130,Klingelbergstrasse 11,47.5609359,7.5801092,4056
1131,"Klybeckstrasse 248,",47.5762848,7.588489499999999,4057
1132,Rufacherstrasse 6,47.5577795,7.5731134,4055
1133,Lehenmattstrasse 177,47.5507234,7.620925100000001,4052
1134,Buchenstrasse 45,47.5559912,7.5692213,4054
1135,Wanderstrasse 123,47.5518611,7.562847799999998,4054
1136,St. Alban-Anlage 41,47.5531547,7.600673599999999,4052
1137,Bärenfelserstrasse 16,47.5667949,7.5880553,4057
1138,"Gellertstrasse 72, 74",47.5510884,7.6116005,4052
1139,Weidengasse 19,47.55381329999999,7.605564599999999,4052
1140,"Rebgasse 21, 21A",47.560287,7.5950999,4058
1141,Mittlere Strasse 142,47.5646816,7.574969599999999,4056
1142,Schweizergasse 13A,47.5491539,7.5787692,4054
1143,Claragraben 6,47.5596522,7.5977569,4058
1144,Totentanz 13,47.5622492,7.585752800000001,4051
1145,Petersgraben 24,47.559565,7.5843819,4051
1146,Davidsbodenstrasse 41,47.5661577,7.5760855,4056
1147,"Imbergässlein 33,",47.5579571,7.5857705,4051
1148,Imbergässlein 25,47.5579675,7.586077800000001,4051
1149,Imbergässlein 1,47.5579851,7.5865914,4051
1150,Schneidergasse 30,47.5577422,7.5866704,4051
1151,"Spalenberg 2, 4",47.5575354,7.5865769,4051
1152,Socinstrasse 29,47.5570952,7.5789494,4051
1153,Missionsstrasse  39,47.5601828,7.5766057,4055
1154,Homburgerstrasse 31,47.5554306,7.6128236,4052
1155,Homburgerstrasse 29,47.5555026,7.612783999999999,4052
1156,Spalenberg 13,47.557204,7.5865739,4051
1157,Unterer Heuberg 27,47.5560146,7.5872502,4051
1158,Nonnenweg 37,47.5582681,7.5757903,4055
1159,Peterskirchplatz 1,47.5592319,7.585755499999999,4051
1160,Peter Merian- Strasse 18,47.5485561,7.596156300000001,4052
1161,Schönenbuchstrasse 6,47.5577676,7.571297599999999,4055
1162,Riehenring 24,47.5618417,7.601377599999999,4058
1163,Hirzbodenweg 46,47.5498887,7.607876999999999,4052
1164,Austrasse 58,47.5540797,7.581093699999999,4051
1165,Hegenheimerstrasse 85,47.5609371,7.569857799999999,4055
1166,Paradieshofstrasse 138,47.5471886,7.558719000000001,4054
1167,Göschenenstrasse 82,47.5470002,7.5590506,4054
1168,Kapellenstrasse 30,47.5507538,7.602557900000001,4052
1169,Utengasse 60,47.55912619999999,7.5943274,4058
1170,Biascastrasse 18,47.5275983,7.591088399999999,4059
1171,Mülhauserstrasse 63,47.56812739999999,7.579608399999999,4056
1172,St. Jakobs-Strasse 65,47.5475983,7.599447899999999,4052
1173,Birmannsgasse 8,47.55835440000001,7.5788759,4055
1174,Glaserbergstrasse 43,47.566146,7.568488599999999,4056
1175,St. Johanns-Vorstadt 18,47.5629695,7.5851037,4056
1176,Hebelstrasse 92,47.56296,7.578140999999999,4056
1177,In den Ziegelhöfen 28,47.5456842,7.5610933,4054
1178,Klingentalstrasse 7,47.5633868,7.5925328,4057
1179,Thiersteinerrain 151,47.5352312,7.5950224,4059
1180,Colmarerstrasse 96,47.5586889,7.5696265,4055
1181,Im langen Loh 134,47.5503539,7.560597400000001,4054
1182,Bundesstrasse 19,47.5521425,7.576505299999999,4054
1183,"Klingentalstrasse 86, 88",47.5647066,7.597772,4057
1184,Gundeldingerstrasse 428,47.5379837,7.5996314,4053
1185,Clarahofweg 12,47.5614542,7.5964819,4058
1186,Hammerstrasse 65,47.5628286,7.5965439,4057
1187,Wattstrasse 27,47.57013800000001,7.577269299999998,4056
1188,Riehenring 11,47.561401,7.601349700000001,4058
1189,Güterstrasse 187,47.5434621,7.5931677,4053
1190,Elsässerstrasse 44,47.56960429999999,7.579244999999999,4056
1191,Tüllingerstrasse 56,47.5681495,7.617596,4058
1192,Auf dem Hummel 45,47.5302464,7.5933225,4059
1193,Missionsstrasse 12,47.5592262,7.579326999999998,4055
1194,"Jacob Burckhardt-Strasse 84, 86",47.5458198,7.599673699999999,4052
1195,Faidostrasse 10,47.5335051,7.585753400000001,4059
1196,Bernoullistrasse 8,47.559924,7.582345,4056
1197,Spalenberg 25,47.5568819,7.5859085,4051
1198,Spalenberg 23,47.556912,7.5860159,4051
1199,"Pfirtergasse 12,",47.5496974,7.578920399999999,4054
1200,Therwilerstrasse 26,47.5502356,7.5766731,4054
1201,Claragraben 14,47.5598474,7.597372099999999,4058
1202,Therwilerstrasse 24,47.5502986,7.576713100000001,4054
1203,Klingelbergstrasse 87,47.5643154,7.578537700000001,4056
1204,Klingelbergstrasse 85,47.5642429,7.578626000000001,4056
1205,Froburgstrasse 18,47.5556482,7.6116153,4052
1206,Unterer Rheinweg 142,47.5687504,7.5867143,4057
1207,"Sierenzerstrasse 26, 28",47.560164,7.5694706,4055
1208,Dornacherstrasse 54,47.5443871,7.586115400000001,4053
1209,"Laufenstrasse 33,",47.5411502,7.5991097,4053
1210,Delsbergerallee 88,47.5388846,7.598478600000001,4053
1211,Sperrstrasse 57,47.56525999999999,7.5942523,4057
1212,Bläsiring 7,47.5685972,7.586979599999999,4057
1213,Rheingasse 36,47.5597675,7.5922565,4058
1214,Elsässerstrasse 27,47.56815599999999,7.5801479,4056
1215,Elsässerstrasse 29,47.568219,7.580108200000001,4056
1216,Webergasse 21,47.5622511,7.591213999999999,4058
1217,Elsässerstrasse 31,47.568309,7.5800287,4056
1218,St. Alban-Vorstadt 58,47.5542284,7.5981526,4052
1219,Wettsteinallee 190,47.5618833,7.609948,4058
1220,Metzerstrasse 38,47.564836,7.576513100000001,4056
1221,Gasstrasse 53,47.5691509,7.575432899999999,4056
1222,Grenzacherstrasse 4,47.55893469999999,7.5992592,4058
1223,Hasenmattstrasse 8,47.53319,7.5913748,4059
1224,Tellstrasse 46,47.5430061,7.5968041,4053
1225,Wasgenring 74,47.5611233,7.5640518,4055
1226,Wasgenring 76,47.5609254,7.564091200000001,4055
1227,Wasgenring 78,47.5607275,7.5641439,4055
1228,Wiesendamm 48,47.5794169,7.5936422,4057
1229,Breisacherstrasse 133,47.5697165,7.588474099999999,4057
1230,Missionsstrasse 38,47.560272,7.5772039,4055
1231,Ochsengasse 16,47.5619719,7.591545300000001,4058
1232,Metzerstrasse 29,47.5643734,7.577041799999999,4056
1233,"Hammerstrasse 42, 44",47.5614512,7.5976028,4058
1234,Leonhardsgraben 50,47.5555207,7.5866776,4051
1235,Kleinriehenstrasse 56,47.5674284,7.6149805,4058
1236,Kannenfeldstrasse 56,47.5644783,7.5734681,4056
1237,Oberwilerstrasse 60,47.548886,7.5771744,4054
1238,Jurastrasse 29,47.5425214,7.592006599999999,4053
1239,Inselstrasse 49,47.577583,7.589288400000001,4057
1240,Im Wasenboden 43,47.5705417,7.570399699999999,4056
1241,Clarahofweg 9,47.5616956,7.596421,4058
1242,Lehenmattstrasse 208,47.5492843,7.620999899999999,4052
1243,St. Johanns-Vorstadt 67,47.56519369999999,7.5829173,4056
1244,Sierenzerstrasse 47,47.5592923,7.568923699999999,4055
1245,Dornacherstrasse 276,47.539936,7.5991592,4053
1246,Welschmattstrasse 41,47.5617627,7.563256099999999,4055
1247,Welschmattstrasse 39,47.5618797,7.5632298,4055
1248,Klingentalstrasse 79,47.565015,7.5974589,4057
1249,Breisacherstrasse 2,47.563894,7.590058000000001,4057
1250,Beinwilerstrasse 10,47.5418028,7.590253799999999,4053
1251,"Claragraben 82, 84",47.5625959,7.594550399999999,4058
1252,Hochstrasse 51,47.5447864,7.5948252,4053
1253,Steinengraben 67,47.5530834,7.5866841,4051
1254,Wasgenring 107,47.5602502,7.5647673,4055
1255,Schäublinstrasse 17,47.536801,7.585968200000001,4059
1256,"Gellerstrasse 97, 99",47.5496256,7.6170441,4052
1257,Ziegelstrasse 12,47.5659265,7.563518299999999,4055
1258,Engelgasse 114,47.5480156,7.603542000000001,4052
1259,Tellstrasse 32,47.5429709,7.5961664,4053
1260,Missionsstrasse 33,47.5599034,7.577109900000001,4055
1261,Clarastrasse 30,47.5625178,7.5971372,4058
1262,Leuengasse 24,47.5661312,7.588288299999999,4057
1263,Rheingasse 34,47.5597945,7.592216700000001,4058
1264,"Riehenstrasse 163, 165",47.5654593,7.606212200000001,4058
1265,Im Ettingerhof 4,47.5594691,7.5634899,4055
1266,Paracelsusstrasse 50,47.5654856,7.6127767,4058
1267,Peter Rot-Strasse 96,47.5619634,7.6043145,4058
1268,Waldenburgerstrasse 26,47.5546674,7.6090078,4052
1269,Homburgerstrasse 13,47.55597059999999,7.612546399999998,4052
1270,Realpstrasse 67,47.54784890000001,7.565906399999999,4054
1271,Schalerstrasse 10,47.54878069999999,7.574915799999999,4054
1272,Bachlettenstrasse 30,47.5495306,7.579606999999999,4054
1273,Kleinhüningeranlage 35,47.5839889,7.5936353,4057
1274,Gotthelfstrasse 92,47.5563344,7.568878900000001,4054
1275,Feldbergstrasse 28,47.5658778,7.589523399999999,4057
1276,Buchenstrasse 42,47.55629750000001,7.569266,4054
1277,Jägerstrasse 1,47.5676322,7.602378600000001,4058
1278,"Riehenring 83, 85",47.5645983,7.5981171,4058
1279,"Hammerstrasse 178,",47.56920710000001,7.595114300000001,4057
1280,Schwarzwaldallee 63,47.5613247,7.610637199999999,4058
1281,Im langen Loh 238,47.5475204,7.5597426,4054
1282,Beim Wasserturm 16,47.5269305,7.5927995,4059
1283,Arlesheimerstrasse 48,47.5383654,7.601563899999999,4053
1284,Luftmattstrasse 15,47.54771119999999,7.6023175,4052
1285,Markgräflerstrasse 60,47.5699188,7.594226000000001,4057
1286,Unterer Batterieweg 154,47.5368051,7.586360099999999,4059
1287,Bartenheimerstrasse 43,47.5593092,7.569827299999999,4055
1288,Oberalpstrasse 20,47.5483604,7.5647658,4054
1289,St. Alban-Ring 262,47.5466481,7.6070732,4052
1290,Feldbergstrasse 39,47.5662725,7.5903085,4057
1291,Birmannsgasse 17,47.5578194,7.578124799999999,4055
1292,Wartenbergstrasse 9,47.54809969999999,7.608197199999999,4052
1293,Brunnmattstrasse 19,47.5399362,7.5904054,4053
1294,Leimenstrasse 51,47.5527305,7.581472300000001,4051
1295,"Bruderholzrain 3, 5",47.5372786,7.595605099999999,4059
1296,Sevogelstrasse 119,47.5479671,7.5994091,4052
1297,Heuberg 44,47.5557898,7.5872098,4051
1298,Oberwilerstrasse 88,47.54764609999999,7.576095199999999,4054
1299,Peter Ochs-Strasse 39,47.5303639,7.5944826,4059
1300,"Margarethenstrasse 103, 105, 107",47.5441765,7.581970600000001,4053
1301,Imbergässlein 26,47.5580386,7.5858806,4051
1302,Freie Strasse 44,47.5559222,7.5900273,4001
1303,Schaffhauserrheinweg 119,47.5576716,7.6055899,4058
1304,Stachelrain 2,47.5578144,7.6051274,4058
1305,Stachelrain 6,47.5578144,7.6051274,4058
1306,In den Schorenmatten 4,47.5700587,7.609246,4058
1307,Realpstrasse 51,47.5481246,7.5665719,4054
1308,St. Johanns-Vorstadt 31,47.5638419,7.5839989,4056
1309,"Morgartenring 157,",47.5512192,7.5659682,4054
1310,Schützenmattstrasse 43,47.5549471,7.5801291,4051
1311,Speiserstrasse 98,47.5468708,7.611294599999999,4052
1312,Wanderstrasse 45,47.5523438,7.566958199999999,4054
1313,Schützenmattstrasse 50,47.5549013,7.5793413,4051
1314,St.  Alban-Anlage 52,47.5523704,7.601959799999999,4052
1315,St. Galler-Ring 162,47.5532504,7.5671687,4054
1316,Blochmonterstrasse 9,47.5468921,7.5748446,4054
1317,"Tödistrasse 81, 83, 85",47.55141099999999,7.5671423,4054
1318,"Tödistrasse 93, 97",47.5514336,7.5672706,4054
1319,"Tödistrasse 99, 101,",47.55141099999999,7.5671423,4054
1320,Lindenplatz 12,47.5708176,7.6656999,4126
1321,Gotthardstrasse 28,47.5480198,7.5637156,4054
1322,Vogesenstrasse 144,47.569881,7.5743243,4056
1323,Steinenring 8,47.5525192,7.577436199999999,4051
1324,Socinstrasse 5,47.5580837,7.5795898,4051
1325,Lerchenstrasse 78,47.5370365,7.588233400000001,4059
1326,Spalenberg 63,47.5568454,7.5845555,4051
1327,Allschwilerstrasse 89,47.55717139999999,7.5689927,4055
1328,Käferholzstrasse 42,47.5668561,7.617371199999999,4058
1329,"Missionsstrasse 46, 46A",47.5606506,7.5764874,4055
1330,Zur Gempenfluh 64,47.5289879,7.601064999999999,4059
1331,Voltastrasse 85,47.5706966,7.5764335,4056
1332,Schweizergasse 1,47.5489752,7.579314500000001,4054
1333,Mattenstrasse 56,47.5676615,7.600730899999999,4058
1334,Wettsteinallee  188,47.5618296,7.609775099999999,4058
1335,Neuhausstrasse 8,47.5824487,7.5929332,4057
1336,Wettsteinallee 192,47.5619102,7.610054399999998,4058
1337,St. Johanns-Ring 83,47.5635911,7.576867,4056
1338,Giornicostrasse 240,47.52680729999999,7.5907275,4059
1339,Unterer Batterieweg 31,47.5401321,7.586860700000001,4053
1340,Dammerkirchstrasse 28,47.5674872,7.567388900000001,4056
1341,"Leimgrubenweg 96, 98",47.5366751,7.605116400000001,4053
1342,Marignanostrasse 80,47.5329673,7.584291100000001,4059
1343,Hirzbrunnenstrasse 18,47.56763369999999,7.6137272,4058
1344,Reinacherstrasse 267,47.5318211,7.6056502,4053
1345,Römerfeldstrasse 24,47.5689788,7.638502599999999,4125
1346,Bruderholzallee 237,47.534341,7.599779799999999,4059
1347,Thiersteinerrain 160,47.5348585,7.5942685,4059
1348,Wasgenring 68,47.5616232,7.564012399999998,4055
1349,Sevogelstrasse 69,47.5495405,7.602599400000001,4052
1350,Rümmingerstrasse 9,47.5659686,7.6204058,4058
1351,Allmendstrasse 108,47.5668949,7.6204488,4058
1352,Starenstrasse 33,47.5391591,7.5881729,4059
1353,Wintergasse 16,47.56456619999999,7.573614000000001,4056
1354,Neuensteinerstrasse 21,47.5403379,7.601165900000001,4053
1355,Schulgasse 16,47.5835055,7.591688,4057
1356,Reiterstrasse 22,47.5488161,7.565331,4054
1357,Holbeinstrasse 77A,47.5510806,7.58289,4051
1358,Bürenfluhstrasse 5,47.53003289999999,7.599793399999999,4059
1359,Novarastrasse 18,47.533954,7.5863522,4059
1360,Amerbachstrasse 87,47.5695118,7.5961156,4057
1361,Mönchsbergerstrasse 3,47.5378944,7.599152999999999,4053
1362,Wanderstrasse 15,47.55264469999999,7.5699703,4054
1363,Reiterstrasse 33,47.5483434,7.565559999999999,4054
1364,Schweizergasse 48,47.550209,7.5764073,4054
1365,In den Schorenmatten 15,47.570459,7.609120000000001,4058
1366,Hebelstrasse 103,47.5630868,7.577437099999999,4056
1367,Sonnenbergstrasse 43,47.5368706,7.5913141,4059
1368,Eulerstrasse 11,47.55444749999999,7.5818387,4051
1369,Klybeckstrasse 232,47.5754561,7.5895106,4057
1370,Biascastrasse 14,47.527598,7.591340700000001,4059
1371,Tessinstrasse 21,47.55107760000001,7.5638024,4054
1372,Strassburgerallee 106,47.56112780000001,7.568197399999999,4055
1373,Webergasse 31,47.5624213,7.591745899999999,4058
1374,Hardstrasse 54,47.5502171,7.604703099999999,4052
1375,Steinengraben 12,47.5548305,7.584829,4051
1376,Chrischonastrasse 64,47.5596703,7.6041213,4058
1377,Hammerstrasse 198,47.57026820000001,7.5952237,4057
1378,Schweizergasse 36,47.5499811,7.5773343,4054
1379,Hammerstrasse 191,47.5703227,7.594865,4057
